r,f,g,f_s
5.450340646290393,0.021347083,-0.055882376,0.10743223
5.500343771485718,0.025677059,-0.053218562,0.106924295
5.5503468966810425,0.030022878,-0.050040074,0.106414
5.600350021876368,0.034330945,-0.04637915,0.10590755
5.650353147071693,0.038547106,-0.04227491,0.10541127
5.700356272267017,0.04261762,-0.037772983,0.104931474
5.750359397462342,0.04649019,-0.03292518,0.1044743
5.800362522657666,0.050114896,-0.02778909,0.10404561
5.850365647852991,0.05344518,-0.022427509,0.103650875
5.900368773048315,0.056438904,-0.016907794,0.10329505
5.950371898243641,0.059059076,-0.011301054,0.10298244
6.0003750234389654,0.061274793,-0.0056812055,0.10271662
6.05037814863429,0.06306193,-0.00012386659,0.102500334
6.100381273829615,0.06440366,0.0052948804,0.10233548
6.150384399024939,0.06529101,0.010499847,0.102223024
6.200387524220264,0.06572306,0.015418245,0.10216295
6.250390649415589,0.06570709,0.019981245,0.10215433
6.300393774610914,0.06525848,0.024125509,0.10219526
6.350396899806238,0.06440053,0.027794823,0.102282956
6.400400025001563,0.06316394,0.030941518,0.10241381
6.4504031501968875,0.061586186,0.033527885,0.10258342
6.500406275392212,0.05971082,0.035527255,0.10278675
6.550409400587537,0.057586428,0.03692493,0.103018165
6.600412525782862,0.055265617,0.037718784,0.10327161
6.650415650978187,0.05280386,0.03791945,0.10354073
6.700418776173511,0.050258193,0.037550204,0.103819005
6.750421901368836,0.047686026,0.03664639,0.10409987
6.80042502656416,0.045143776,0.0352545,0.10437692
6.850428151759485,0.04268566,0.03343085,0.10464396
6.90043127695481,0.040362537,0.031239849,0.10489527
6.950434402150135,0.038220696,0.02875211,0.105125606
7.0004375273454595,0.03630106,0.026042173,0.10533038
7.050440652540784,0.0346382,0.023186235,0.10550576
7.100443777736109,0.03325982,0.020259669,0.105648674
7.150446902931433,0.032186158,0.0173347,0.10575699
7.200450028126758,0.03142982,0.014478148,0.10582941
7.250453153322083,0.030995619,0.011749402,0.10586556
7.300456278517408,0.030880764,0.009198734,0.105865926
7.350459403712732,0.031075064,0.0068659354,0.10583186
7.400462528908057,0.031561464,0.0047794753,0.10576546
